user_id,product,day,payment_on_time_rate,avg_utilization,fico_proxy,defaulted,balance,cash,net_worth_proxy
1416,Daily-Pay Credit Builder,270,0.0,0.9735856319646757,383.1697241642389,1,1304.0349465647455,0.0,-1304.0349465647455
1416,Daily-Pay Credit Builder,365,0.0,1.0064102902981984,379.2307651642162,1,1345.3995152722018,10.621018270576812,-1334.778497001625
1417,Daily-Pay Credit Builder,30,1.0,0.0,780.0,0,0.0,920.9886903266283,920.9886903266283
1417,Daily-Pay Credit Builder,90,1.0,0.0,780.0,0,0.0,2480.676026070403,2480.676026070403
1417,Daily-Pay Credit Builder,180,1.0,0.0,780.0,0,0.0,4365.645413420801,4365.645413420801
1417,Daily-Pay Credit Builder,270,1.0,0.0,780.0,0,0.0,6802.817275432897,6802.817275432897
1417,Daily-Pay Credit Builder,365,1.0,0.0,780.0,0,0.0,8661.498368181252,8661.498368181252
1418,Daily-Pay Credit Builder,30,1.0,0.0,780.0,0,0.0,1859.314214186133,1859.314214186133
1418,Daily-Pay Credit Builder,90,1.0,0.0,780.0,0,0.0,5287.617794446071,5287.617794446071
1418,Daily-Pay Credit Builder,180,1.0,0.0,780.0,0,0.0,9649.507526683044,9649.507526683044
1418,Daily-Pay Credit Builder,270,1.0,0.0,780.0,0,0.0,14272.799649430059,14272.799649430059
1418,Daily-Pay Credit Builder,365,1.0,0.0,780.0,0,0.0,18829.614724123705,18829.614724123705
1419,Daily-Pay Credit Builder,30,0.0,0.593908512794014,428.7309784647183,1,1199.9933290691965,0.0,-1199.9933290691965
1419,Daily-Pay Credit Builder,90,0.0,0.8735817120781191,395.1701945506257,1,1223.8954737036756,0.0,-1223.8954737036756
1419,Daily-Pay Credit Builder,180,0.0,0.956157939645499,385.26104724254014,1,1260.6443275792597,0.0,-1260.6443275792597
1419,Daily-Pay Credit Builder,270,0.0,0.9940797405054952,380.7104311393406,1,1298.4966075971793,0.0,-1298.4966075971793
1419,Daily-Pay Credit Builder,365,0.0,1.0224183387506485,377.3097993499222,1,1339.6854977284197,64.64387004727362,-1275.041627681146
1420,Daily-Pay Credit Builder,30,0.0,0.7581597347328934,409.02083183205275,1,901.5049412010976,0.0,-901.5049412010976
1420,Daily-Pay Credit Builder,90,0.0,0.9301111181049124,388.3866658274105,1,919.4616256020023,0.0,-919.4616256020023
1420,Daily-Pay Credit Builder,180,0.0,0.9857902221121057,381.7051733465473,1,947.0695068708204,0.0,-947.0695068708204
1420,Daily-Pay Credit Builder,270,0.0,1.014773690537914,378.2271571354503,1,975.5063461808776,0.0,-975.5063461808776
1420,Daily-Pay Credit Builder,365,0.0,1.0384820994284123,375.38214806859054,1,1006.4498415123934,3.8560935505628606,-1002.5937479618306
1421,Daily-Pay Credit Builder,30,0.0,0.6103340109173065,426.7599186899232,1,1161.738821997374,0.0,-1161.738821997374
1421,Daily-Pay Credit Builder,90,0.0,0.8792789972012371,394.48652033585154,1,1184.8789917618253,0.0,-1184.8789917618253
1421,Daily-Pay Credit Builder,180,0.0,0.959177333029066,384.8987200365121,1,1220.4563313827816,0.0,-1220.4563313827816
1421,Daily-Pay Credit Builder,270,0.0,0.9962099213009942,380.4548094438807,1,1257.1019210978855,0.0,-1257.1019210978855
1421,Daily-Pay Credit Builder,365,0.0,1.024088468659009,377.10938376091894,1,1296.97775335569,97.58006215113326,-1199.3976912045568
1422,Daily-Pay Credit Builder,30,0.0,0.5512642593829022,433.8482888740517,1,967.9726292457816,0.0,-967.9726292457816
1422,Daily-Pay Credit Builder,90,0.0,0.8587010416077632,396.9558750070684,1,987.2532545842541,0.0,-987.2532545842541
1422,Daily-Pay Credit Builder,180,0.0,0.948205688583368,386.21531736999583,1,1016.89665663159,0.0,-1016.89665663159
1422,Daily-Pay Credit Builder,270,0.0,0.9884267153427395,381.3887941588713,1,1047.4301355471046,0.0,-1047.4301355471046
1422,Daily-Pay Credit Builder,365,0.0,1.0179536957833755,377.845556505995,1,1080.6550854782681,40.95395866003521,-1039.701126818233
1423,Daily-Pay Credit Builder,30,0.0,0.5941671281409807,428.6999446230823,1,1134.3718105911491,0.0,-1134.3718105911491
1423,Daily-Pay Credit Builder,90,0.0,0.8736679171937749,395.15984993674704,1,1156.9668687712292,0.0,-1156.9668687712292
1423,Daily-Pay Credit Builder,180,0.0,0.956201042203328,385.2558749356007,1,1191.7061151471516,0.0,-1191.7061151471516
1423,Daily-Pay Credit Builder,270,0.0,0.9941084755440485,380.7069829347142,1,1227.4884469141427,0.0,-1227.4884469141427
1423,Daily-Pay Credit Builder,365,0.0,1.022439594806565,377.3072486232122,1,1266.4249265949568,15.103277614910155,-1251.3216489800466
1424,Daily-Pay Credit Builder,30,0.0,0.6681224687412283,419.8253037510526,1,562.0494718517142,15.147136969696511,-546.9023348820177
1424,Daily-Pay Credit Builder,90,0.0,0.8985418164758777,392.17498202289465,1,573.2446905604323,0.0,-573.2446905604323
1424,Daily-Pay Credit Builder,180,0.0,0.9688087426663858,383.74295088003373,1,590.4570145055574,0.0,-590.4570145055574
1424,Daily-Pay Credit Builder,270,0.0,1.0026308610592072,379.68429667289513,1,608.1861580575107,0.0,-608.1861580575107
1424,Daily-Pay Credit Builder,365,0.0,1.0288382049185083,376.539415409779,1,627.4780935905013,76.6751426494857,-550.8029509410156
1425,Daily-Pay Credit Builder,30,0.0,0.7522826393655357,409.7260832761357,1,922.2335505832998,0.0,-922.2335505832998
1425,Daily-Pay Credit Builder,90,0.0,0.927262002178794,388.72855973854473,1,940.6031191290764,0.0,-940.6031191290764
1425,Daily-Pay Credit Builder,180,0.0,0.9836814248812368,381.9582290142516,1,968.845797791162,0.0,-968.845797791162
1425,Daily-Pay Credit Builder,270,0.0,1.0128979694972007,378.4522436603359,1,997.9364950083507,0.0,-997.9364950083507
1425,Daily-Pay Credit Builder,365,0.0,1.0367163776633312,375.5940346804002,1,1029.5914846404878,69.80503101351738,-959.7864536269705
1426,Daily-Pay Credit Builder,30,0.0,0.47742187739706626,442.7093747123521,1,1566.4964443947079,0.0,-1566.4964443947079
1426,Daily-Pay Credit Builder,90,0.0,0.8327570440621284,400.0691547125446,1,1597.6988050047994,0.0,-1597.6988050047994
1426,Daily-Pay Credit Builder,180,0.0,0.9342113713737278,387.8946354351527,1,1645.6715291334726,0.0,-1645.6715291334726
